sap_id,streetlight_model,streetlight_type,streetlight_wattage,streetlight_voltage,lng,lat,location_description
,POSTTOP,,,,-117.2506082,32.74752254,
,COBRA,IND,,,-117.2527875,32.74714134,
,SHOEBOX,,,,-117.2501028,32.74735031,
,COBRA,HPS,,,-117.2501988,32.74694685,
,SHOEBOX,,,,-117.2503068,32.7473451,
,COBRA,,,,-117.2508703,32.74737441,
,COBRA,LPS,,,-117.251135,32.7475424,
,COBRA,HPS,,,-117.2513945,32.74771273,
,POSTTOP,,,,-117.2151904,32.73423864,
,POSTTOP,,,,-117.2150657,32.7343571,
,POSTTOP,,,,-117.2130827,32.73594134,
,POSTTOP,,,,-117.2121195,32.73687558,
,POSTTOP,,,,-117.2104044,32.73903692,
,COBRA,HPS,,,-117.1283336,32.74804318,
,COBRA,HPS,,,-117.1287641,32.7480477,
,BALLPARK LIGHTIING,,,,-117.2461759,32.74403451,
,BALLPARK LIGHTIING,,,,-117.2461685,32.74405086,
,BALLPARK LIGHTIING,,,,-117.2460089,32.74390648,
,BALLPARK LIGHTIING,,,,-117.2460036,32.74392114,
,BALLPARK LIGHTIING,,,,-117.2458225,32.74391775,
,BALLPARK LIGHTIING,,,,-117.2458144,32.74393354,
,BALLPARK LIGHTIING,,,,-117.2457085,32.7440971,
,BALLPARK LIGHTIING,,,,-117.2457058,32.74411289,
,TENNIS COURT LIGHTING,,,,-117.2451143,32.74499021,
,TENNIS COURT LIGHTING,,,,-117.2451304,32.74496653,
,TENNIS COURT LIGHTING,,,,-117.2449883,32.7448808,
,TENNIS COURT LIGHTING,,,,-117.2449722,32.74489772,
,COBRA,,,,-117.2459387,32.74561215,
,FLoodLight,,,,-117.250203,32.74543465,
,FLoodLight,,,,-117.250207,32.74545044,
,FLoodLight,,,,-117.2504266,32.74536705,
,FLoodLight,,,,-117.2417827,32.75441538,
,BASKETBALL COURT,,,,-117.2409541,32.75411742,
,BASKETBALL COURT,,,,-117.2409823,32.75408696,
,BASKETBALL COURT,,,,-117.2409528,32.75409486,
,BASKETBALL COURT,,,,-117.2409877,32.75411403,
,BASKETBALL COURT,,,,-117.240788,32.75399218,
,BASKETBALL COURT,,,,-117.2407867,32.75401812,
,BASKETBALL COURT,,,,-117.2408149,32.75398542,
,BASKETBALL COURT,,,,-117.2408202,32.75401474,
,BASKETBALL COURT,,,,-117.2411259,32.75421447,
,BASKETBALL COURT,,,,-117.2411568,32.75419079,
,BASKETBALL COURT,,,,-117.2411259,32.75419417,
,BASKETBALL COURT,,,,-117.2411541,32.75421447,
,BALLPARK LIGHTIING,,,,-117.2411131,32.75389306,
,BALLPARK LIGHTIING,,,,-117.2411653,32.75392599,
,BALLPARK LIGHTIING,,,,-117.2411392,32.75388209,
,BALLPARK LIGHTIING,,,,-117.2411634,32.75389777,
,BALLPARK LIGHTIING,,,,-117.240936,32.75377378,
,BALLPARK LIGHTIING,,,,-117.2409639,32.75377064,
,BALLPARK LIGHTIING,,,,-117.2409826,32.75379103,
,BALLPARK LIGHTIING,,,,-117.2407597,32.75365292,
,BALLPARK LIGHTIING,,,,-117.2407951,32.75366389,
,BALLPARK LIGHTIING,,,,-117.2407467,32.75351024,
,BALLPARK LIGHTIING,,,,-117.2407653,32.75349335,
,BALLPARK LIGHTIING,,,,-117.2408605,32.75335857,
,BALLPARK LIGHTIING,,,,-117.2408887,32.75336082,
,BALLPARK LIGHTIING,,,,-117.2408981,32.75334165,
,BALLPARK LIGHTIING,,,,-117.2409966,32.75320517,
,BALLPARK LIGHTIING,,,,-117.2410283,32.75317172,
,BALLPARK LIGHTIING,,,,-117.2410189,32.75321233,
,BALLPARK LIGHTIING,,,,-117.241039,32.75319541,
,BALLPARK LIGHTIING,,,,-117.2416736,32.75425678,
,BALLPARK LIGHTIING,,,,-117.2416535,32.75424325,
,BALLPARK LIGHTIING,,,,-117.2416937,32.75426242,
,BALLPARK LIGHTIING,,,,-117.2416749,32.75423535,
,BALLPARK LIGHTIING,,,,-117.2416924,32.75424325,
,TENNIS COURT LIGHTING,,,,-117.2403674,32.75514577,
,TENNIS COURT LIGHTING,,,,-117.2400785,32.75518631,
,TENNIS COURT LIGHTING,,,,-117.2406767,32.75497669,
,TENNIS COURT LIGHTING,,,,-117.2406673,32.75493947,
,TENNIS COURT LIGHTING,,,,-117.2397223,32.75508766,
,TENNIS COURT LIGHTING,,,,-117.2400279,32.75502197,
,TENNIS COURT LIGHTING,,,,-117.2400306,32.75505806,
,TENNIS COURT LIGHTING,,,,-117.2400507,32.7550513,
,TENNIS COURT LIGHTING,,,,-117.2399924,32.75487768,
,TENNIS COURT LIGHTING,,,,-117.2402947,32.75484337,
,TENNIS COURT LIGHTING,,,,-117.2403438,32.75497361,
,TENNIS COURT LIGHTING,,,,-117.2403666,32.75500632,
,TENNIS COURT LIGHTING,,,,-117.2403384,32.75501309,
,TENNIS COURT LIGHTING,,,,-117.2393263,32.75510975,
,TENNIS COURT LIGHTING,,,,-117.2393337,32.7551402,
,TENNIS COURT LIGHTING,,,,-117.2389893,32.75499292,
,TENNIS COURT LIGHTING,,,,-117.2389974,32.75513841,
,TENNIS COURT LIGHTING,,,,-117.2390067,32.75517563,
,TENNIS COURT LIGHTING,,,,-117.2389974,32.75512375,
,TENNIS COURT LIGHTING,,,,-117.2390166,32.75531095,
,TENNIS COURT LIGHTING,,,,-117.238668,32.75503124,
,TENNIS COURT LIGHTING,,,,-117.2386877,32.75521747,
,TENNIS COURT LIGHTING,,,,-117.2386756,32.755178,
,TENNIS COURT LIGHTING,,,,-117.2386689,32.75516126,
,TENNIS COURT LIGHTING,,,,-117.2387274,32.75534731,
,TENNIS COURT LIGHTING,,,,-117.238349,32.75526045,
,TENNIS COURT LIGHTING,,,,-117.238342,32.7552193,
,POSTTOP,,,,-117.2235803,32.73721053,
,POSTTOP,,,,-117.2227418,32.72828012,
,POSTTOP,,,,-117.2191149,32.72715937,
,POSTTOP,,,,-117.2191558,32.72739967,
,POSTTOP,,,,-117.2192805,32.72725188,
,POSTTOP,,,,-117.2192839,32.72747583,
,POSTTOP,,,,-117.2194126,32.72732916,
,POSTTOP,,,,-117.2194412,32.72756758,
,POSTTOP,,,,-117.2195713,32.72742655,
,BALLPARK LIGHTIING,,,,-117.2336233,32.72231575,
,BALLPARK LIGHTIING,,,,-117.2333691,32.72220866,
,BALLPARK LIGHTIING,,,,-117.2331138,32.72206871,
,BALLPARK LIGHTIING,,,,-117.2330679,32.72190659,
,BALLPARK LIGHTIING,,,,-117.2333245,32.72142053,
,BALLPARK LIGHTIING,,,,-117.2330927,32.72174227,
,COBRA,LPS,,,-117.2344031,32.72274706,
,COBRA,LED,,,-117.2346217,32.72294112,
,POSTTOP,,,,-117.2349252,32.72143756,
,COBRA,IND,,,-117.2338821,32.72287795,
,COBRA,IND,,,-117.2338205,32.72258008,
,COBRA,HPS,,,-117.2330902,32.74949562,
,SHOEBOX,,,,-117.2334429,32.74929789,
,SHOEBOX,,,,-117.2335673,32.74903537,
,SHOEBOX,,,,-117.2333278,32.74888617,
,SHOEBOX,,,,-117.2332688,32.74880947,
,SHOEBOX,,,,-117.2332058,32.74873164,
,SHOEBOX,,,,-117.2331441,32.74864931,
,SHOEBOX,,,,-117.2330829,32.74856512,
,SHOEBOX,,,,-117.2335644,32.74878676,
,SHOEBOX,,,,-117.2335107,32.74870104,
,SHOEBOX,,,,-117.2334437,32.74861531,
,SHOEBOX,,,,-117.233378,32.74852169,
,SHOEBOX,,,,-117.2333149,32.74845627,
,POSTTOP,,,,-117.2138966,32.73290832,
,POSTTOP,,,,-117.2136404,32.73315651,
,POSTTOP,,,,-117.2137142,32.73288238,
,POSTTOP,,,,-117.2135935,32.73299858,
,GATEWAY,,,,-117.213971,32.73275751,
,GATEWAY,,,,-117.2139509,32.73274623,
,GATEWAY,,,,-117.2134559,32.7332585,
,GATEWAY,,,,-117.2134398,32.73324496,
,TEARDROP,,,,-117.2139691,32.73318906,
,TEARDROP,,,,-117.2139838,32.73317327,
,TEARDROP,,,,-117.2139302,32.7334491,
,TEARDROP,,,,-117.2142631,32.73341019,
,TEARDROP,,,,-117.2142778,32.73339214,
,TEARDROP,,,,-117.2145507,32.73362457,
,TEARDROP,,,,-117.2145709,32.73360652,
,TEARDROP,,,,-117.2144983,32.73387456,
,TEARDROP,,,,-117.2148027,32.73381477,
,TEARDROP,,,,-117.2148188,32.73379333,
,TEARDROP,,,,-117.2148702,32.73353739,
,TEARDROP,,,,-117.2145971,32.73333872,
,TEARDROP,,,,-117.2142967,32.73311482,
,TEARDROP,,,,-117.2162771,32.73232746,
,TEARDROP,,,,-117.2160626,32.73219998,
,TEARDROP,,,,-117.2157684,32.73201209,
,TEARDROP,,,,-117.215755,32.73185641,
,POSTTOP,,,,-117.2155569,32.73151547,
,POSTTOP,,,,-117.2157612,32.7315548,
,POSTTOP,,,,-117.2153529,32.73138911,
,POSTTOP,,,,-117.2151329,32.73126276,
,POSTTOP,,,,-117.2149438,32.73114712,
,TEARDROP,,,,-117.2158012,32.73143519,
,TEARDROP,,,,-117.2155504,32.73128466,
,TEARDROP,,,,-117.2153405,32.73115041,
,POSTTOP,,,,-117.2160992,32.73133027,
,POSTTOP,,,,-117.2163085,32.7310268,
,TEARDROP,,,,-117.2163088,32.7320781,
,TEARDROP,,,,-117.2160893,32.73193933,
,POSTTOP,,,,-117.2161444,32.73283306,
,POSTTOP,,,,-117.2158554,32.73283306,
,POSTTOP,,,,-117.2158299,32.73269205,
,POSTTOP,,,,-117.2159358,32.73258713,
,TEARDROP,,,,-117.2157337,32.73301636,
,TEARDROP,,,,-117.215483,32.73325553,
,TEARDROP,,,,-117.2152161,32.73352064,
,TEARDROP,,,,-117.2157554,32.73331129,
,TEARDROP,,,,-117.2155559,32.73350494,
,TEARDROP,,,,-117.2145722,32.73412503,
,TEARDROP,,,,-117.2146891,32.73436494,
,TEARDROP,,,,-117.2143056,32.7343875,
,TEARDROP,,,,-117.2143434,32.73468712,
,TEARDROP,,,,-117.2139987,32.73468712,
,POSTTOP,,,,-117.2138333,32.73468127,
,POSTTOP,,,,-117.2136648,32.73451437,
,POSTTOP,,,,-117.2134354,32.73440785,
,POSTTOP,,,,-117.213186,32.73437288,
,POSTTOP,,,,-117.2129708,32.73389681,
,POSTTOP,,,,-117.2129124,32.73419473,
,POSTTOP,,,,-117.2127328,32.73436745,
,POSTTOP,,,,-117.2126631,32.73450959,
,POSTTOP,,,,-117.2129554,32.73440242,
,POSTTOP,,,,-117.2127265,32.73480275,
,POSTTOP,,,,-117.2125508,32.73470235,
,POSTTOP,,,,-117.2123973,32.73489138,
,POSTTOP,,,,-117.2126271,32.73418024,
,POSTTOP,,,,-117.212792,32.73396815,
,POSTTOP,,,,-117.2124706,32.73438542,
,POSTTOP,,,,-117.2122828,32.73458623,
,POSTTOP,,,,-117.2121008,32.73473825,
,POSTTOP,,,,-117.2128056,32.73457736,
,POSTTOP,,,,-117.2123257,32.73424764,
,POSTTOP,,,,-117.2121889,32.73437963,
,POSTTOP,,,,-117.2120275,32.73454278,
,POSTTOP,,,,-117.2118076,32.7347473,
,POSTTOP,,,,-117.2118719,32.73489847,
,POSTTOP,,,,-117.2116495,32.73498734,
,POSTTOP,,,,-117.2116321,32.73497719,
,POSTTOP,,,,-117.2117554,32.73517912,
,POSTTOP,,,,-117.2113946,32.73507797,
,POSTTOP,,,,-117.2115784,32.73522763,
,POSTTOP,,,,-117.2115194,32.7352987,
,POSTTOP,,,,-117.2120087,32.73517993,
,POSTTOP,,,,-117.2117887,32.73538754,
,POSTTOP,,,,-117.2117203,32.73545185,
,POSTTOP,,,,-117.212215,32.73505943,
,POSTTOP,,,,-117.212831,32.73501437,
,POSTTOP,,,,-117.2128747,32.73525258,
,POSTTOP,,,,-117.2128318,32.73549399,
,POSTTOP,,,,-117.2127126,32.73572695,
,POSTTOP,,,,-117.21273,32.73597235,
,POSTTOP,,,,-117.2126462,32.7360247,
,POSTTOP,,,,-117.2125831,32.736089,
,POSTTOP,,,,-117.2124288,32.73586533,
,POSTTOP,,,,-117.2123685,32.7359285,
,POSTTOP,,,,-117.2122183,32.73570739,
,POSTTOP,,,,-117.2121579,32.73577282,
,POSTTOP,,,,-117.2119775,32.7355339,
,POSTTOP,,,,-117.2119203,32.73558781,
,TEARDROP,,,,-117.2129802,32.73566303,
,TEARDROP,,,,-117.2132844,32.73536566,
,TEARDROP,,,,-117.2135992,32.7350694,
,TEARDROP,,,,-117.2133565,32.73560319,
,TEARDROP,,,,-117.213654,32.73533865,
,POSTTOP,,,,-117.2146674,32.73128248,
,POSTTOP,,,,-117.2147219,32.73152118,
,GATEWAY,,,,-117.2147045,32.73178372,
,GATEWAY,,,,-117.2146844,32.73178203,
,GATEWAY,,,,-117.2146201,32.73203527,
,GATEWAY,,,,-117.2146013,32.7320292,
,POSTTOP,,,,-117.2143827,32.73215359,
,GATEWAY,,,,-117.21437,32.73238233,
,GATEWAY,,,,-117.2143554,32.73237391,
,GATEWAY,,,,-117.2141833,32.73255769,
,GATEWAY,,,,-117.2141673,32.73254754,
,POSTTOP,,,,-117.2115047,32.73711637,
,POSTTOP,,,,-117.2115677,32.73705771,
,POSTTOP,,,,-117.2113008,32.73696295,
,POSTTOP,,,,-117.2113598,32.73690542,
,POSTTOP,,,,-117.2111519,32.73674975,
,POSTTOP,,,,-117.2110876,32.73680502,
,POSTTOP,,,,-117.2109321,32.73658077,
,POSTTOP,,,,-117.210861,32.73663717,
,POSTTOP,,,,-117.2107123,32.7364174,
,POSTTOP,,,,-117.2106506,32.73647832,
,POSTTOP,,,,-117.2105058,32.73626398,
,POSTTOP,,,,-117.2104414,32.73632828,
,POSTTOP,,,,-117.2102415,32.73619986,
,GATEWAY,,,,-117.2105281,32.73607302,
,GATEWAY,,,,-117.2105133,32.73606061,
,POSTTOP,,,,-117.2107909,32.735939,
,POSTTOP,,,,-117.2106313,32.73582957,
,POSTTOP,,,,-117.2110014,32.73577316,
,POSTTOP,,,,-117.2108056,32.73562764,
,POSTTOP,,,,-117.2111616,32.73558302,
,POSTTOP,,,,-117.211006,32.73546683,
,GATEWAY,,,,-117.2112738,32.73535397,
,GATEWAY,,,,-117.211259,32.73534269,
,GATEWAY,,,,-117.2102016,32.73638358,
,GATEWAY,,,,-117.2101855,32.73636891,
,GATEWAY,,,,-117.2099749,32.7366118,
,GATEWAY,,,,-117.2099561,32.73660165,
,POSTTOP,,,,-117.2099186,32.73684354,
,POSTTOP,,,,-117.2097308,32.73690623,
,POSTTOP,,,,-117.2096217,32.73712591,
,POSTTOP,,,,-117.2094969,32.73732936,
,POSTTOP,,,,-117.2096007,32.73750218,
,POSTTOP,,,,-117.2095094,32.73768247,
,POSTTOP,,,,-117.2096347,32.73789216,
,POSTTOP,,,,-117.2098116,32.73806833,
,POSTTOP,,,,-117.2099088,32.7383024,
,GATEWAY,,,,-117.2099902,32.73862593,
,GATEWAY,,,,-117.209966,32.73862255,
,POSTTOP,,,,-117.2100053,32.73897427,
,POSTTOP,,,,-117.2099334,32.73922897,
,POSTTOP,,,,-117.2097135,32.7393711,
,POSTTOP,,,,-117.210098,32.73850618,
,POSTTOP,,,,-117.2100105,32.73808038,
,POSTTOP,,,,-117.209887,32.73786434,
,POSTTOP,,,,-117.2097739,32.73765057,
,POSTTOP,,,,-117.2097407,32.73732019,
,POSTTOP,,,,-117.2098265,32.73707653,
,POSTTOP,,,,-117.2099846,32.73724357,
,POSTTOP,,,,-117.2101856,32.73740713,
,POSTTOP,,,,-117.2102685,32.73760888,
,POSTTOP,,,,-117.2104071,32.73781619,
,POSTTOP,,,,-117.2105607,32.73799926,
,TEARDROP,,,,-117.2108629,32.73769836,
,TEARDROP,,,,-117.2111996,32.73769371,
,TEARDROP,,,,-117.2111513,32.73742241,
,POSTTOP,,,,-117.2111454,32.73708752,
,POSTTOP,,,,-117.2106405,32.73720068,
,POSTTOP,,,,-117.2108865,32.73711165,
,POSTTOP,,,,-117.2104335,32.7373312,
,POSTTOP,,,,-117.2126051,32.73397904,
,POSTTOP,,,,-117.212817,32.73378274,
,POSTTOP,,,,-117.2200678,32.73160845,
,POSTTOP,,,,-117.2189604,32.73302718,
,SHOEBOX,,,,-117.2402434,32.75232353,
,POSTTOP,,,,-117.2101376,32.74251253,
,POSTTOP,,,,-117.2101967,32.74272008,
,POSTTOP,,,,-117.2104682,32.74258209,
,POSTTOP,,,,-117.2105044,32.74275712,
,POSTTOP,,,,-117.2105782,32.7426556,
,POSTTOP,,,,-117.2102637,32.74222288,
,POSTTOP,,,,-117.2098414,32.74191436,
,POSTTOP,,,,-117.211951,32.74142791,
,TEARDROP,,,,-117.2114237,32.7397717,
,TEARDROP,,,,-117.2114116,32.73978298,
,TEARDROP,,,,-117.2116282,32.73993591,
,TEARDROP,,,,-117.2118041,32.73959136,
,TEARDROP,,,,-117.2118142,32.7396021,
,TEARDROP,,,,-117.2120153,32.73939976,
,TEARDROP,,,,-117.2120251,32.73941484,
,TEARDROP,,,,-117.2120816,32.7391486,
,TEARDROP,,,,-117.2120682,32.73915988,
,TEARDROP,,,,-117.2123723,32.73906327,
,TEARDROP,,,,-117.212383,32.73907117,
,TEARDROP,,,,-117.2126325,32.73881059,
,TEARDROP,,,,-117.2126392,32.73882187,
,POSTTOP,,,,-117.2129201,32.73868408,
,POSTTOP,,,,-117.2127847,32.73857014,
,TEARDROP,,,,-117.2130945,32.73851938,
,POSTTOP,,,,-117.2129577,32.73841786,
,POSTTOP,,,,-117.2142033,32.73712834,
,POSTTOP,,,,-117.2143337,32.73715203,
,POSTTOP,,,,-117.2143927,32.73719828,
,POSTTOP,,,,-117.2144436,32.73731109,
,POSTTOP,,,,-117.2150382,32.73769748,
,POSTTOP,,,,-117.2151938,32.73780465,
,POSTTOP,,,,-117.2156853,32.73770893,
,POSTTOP,,,,-117.2156545,32.73783076,
,POSTTOP,,,,-117.2195064,32.73287162,
,,,,,-117.2172501,32.73400373,
,POSTTOP,,,,-117.2173051,32.73394845,
,POSTTOP,,,,-117.2165707,32.73433209,
,POSTTOP,,,,-117.2166391,32.73426666,
,POSTTOP,,,,-117.2156679,32.73455416,
,POSTTOP,,,,-117.2155768,32.73448986,
,POSTTOP,,,,-117.2158917,32.73500871,
,FLoodLight,,,,-117.2732133,32.84777176,
,FLoodLight,,,,-117.273208,32.84778754,
,FLoodLight,,,,-117.2732026,32.8477605,
,FLoodLight,,,,-117.2730183,32.84779092,
,FLoodLight,,,,-117.2730277,32.84782247,
,FLoodLight,,,,-117.2730143,32.84781008,
,FLoodLight,,,,-117.273029,32.8478067,
,COBRA,HPS,,,-117.2015877,32.74703877,
,TEARDROP,,,,-117.2224369,32.74911319,
,TENNIS COURT LIGHTING,,,,-117.2444508,32.8012515,
,TENNIS COURT LIGHTING,,,,-117.2446015,32.80121551,
,FLoodLight,,,,-117.2447489,32.80167467,
,FLoodLight,,,,-117.2447436,32.80165551,
,SHOEBOX,HPS,,,-117.2070859,32.75001004,
,SHOEBOX,,,,-117.2071028,32.75000352,
,SHOEBOX,,,,-117.2070853,32.7499945,
,POSTTOP,,,,-117.2073291,32.75014074,
,COBRA,IND,,,-117.2570453,32.80213113,
,COBRA,IND,,,-117.2573563,32.80221372,
,TEARDROP,,,,-117.2270138,32.74627356,
,TEARDROP,,,,-117.2228606,32.74830334,
,BOLLARD,,,,-117.2445361,32.79220476,
,POSTTOP,,,,-117.2494827,32.79431647,
,POSTTOP,,,,-117.2495474,32.7944751,
,POSTTOP,,,,-117.2495474,32.79455668,
,BALLPARK LIGHTIING,,,,-117.2440506,32.80032736,
,BALLPARK LIGHTIING,,,,-117.2440908,32.80032172,
,BALLPARK LIGHTIING,,,,-117.2442866,32.80028114,
,BALLPARK LIGHTIING,,,,-117.2443228,32.80027663,
,COBRA,HPS,,,-117.2442987,32.80025408,
,BALLPARK LIGHTIING,,,,-117.2445173,32.80020786,
,BALLPARK LIGHTIING,,,,-117.2445575,32.80019772,
,BALLPARK LIGHTIING,,,,-117.2446909,32.80027826,
,BALLPARK LIGHTIING,,,,-117.2446991,32.80032095,
,BALLPARK LIGHTIING,,,,-117.2447199,32.80049157,
,BALLPARK LIGHTIING,,,,-117.2447059,32.80045249,
,COBRA,HPS,,,-117.2447346,32.80046451,
,BALLPARK LIGHTIING,,,,-117.2447721,32.80063185,
,TENNIS COURT LIGHTING,,,,-117.2442885,32.80129321,
,TENNIS COURT LIGHTING,,,,-117.244643,32.80118395,
,TENNIS COURT LIGHTING,,,,-117.2448308,32.80114224,
,TENNIS COURT LIGHTING,,,,-117.2450226,32.80110341,
,SHOEBOX,,,,-117.2147805,32.76239645,
,PATHWAY,,,,-117.2167866,32.76214086,
,SHOEBOX,,,,-117.2173209,32.76198216,
,SHOEBOX,,,,-117.2173056,32.76216157,
,SHOEBOX,,,,-117.2172855,32.76233074,
,SHOEBOX,,,,-117.2172623,32.76248769,
,SHOEBOX,,,,-117.2172314,32.76263881,
,SHOEBOX,,,,-117.2191819,32.76417121,
,SHOEBOX,,,,-117.2172113,32.76280572,
,SHOEBOX,,,,-117.2189808,32.76421294,
,SHOEBOX,,,,-117.2195134,32.76379242,
,SHOEBOX,,,,-117.2171981,32.76297455,
,SHOEBOX,,,,-117.217543,32.76323021,
,SHOEBOX,,,,-117.2191428,32.76383534,
,SHOEBOX,,,,-117.2189484,32.76386579,
,SHOEBOX,,,,-117.2175871,32.76308075,
,SHOEBOX,,,,-117.2176321,32.76292175,
,SHOEBOX,,,,-117.2193913,32.76336879,
,SHOEBOX,,,,-117.2191919,32.76344807,
,SHOEBOX,,,,-117.219016,32.76349533,
,SHOEBOX,,,,-117.2175678,32.76271651,
,SHOEBOX,,,,-117.2188528,32.76355327,
,SHOEBOX,,,,-117.217611,32.76255571,
,SHOEBOX,,,,-117.2187053,32.76370482,
,SHOEBOX,,,,-117.2185213,32.76374277,
,SHOEBOX,,,,-117.2176942,32.762402,
,SHOEBOX,,,,-117.2191589,32.76301003,
,SHOEBOX,,,,-117.2177525,32.76224637,
,SHOEBOX,,,,-117.2190086,32.763097,
,SHOEBOX,,,,-117.2188406,32.7631867,
,SHOEBOX,,,,-117.2183765,32.76346916,
,SHOEBOX,,,,-117.2183663,32.76378198,
,SHOEBOX,,,,-117.2182195,32.7635943,
,BOLLARD,,,,-117.218396,32.76411838,
,BOLLARD,,,,-117.2184081,32.76416575,
,SHOEBOX,,,,-117.219654,32.76429713,
,PATHWAY,,,,-117.218016,32.76443992,
,PATHWAY,,,,-117.2178979,32.76397384,
,PATHWAY,,,,-117.2178425,32.76365528,
,PATHWAY,,,,-117.2175221,32.76350223,
,PATHWAY,,,,-117.217239,32.76338633,
,PATHWAY,,,,-117.2168692,32.76336699,
,PATHWAY,,,,-117.2163692,32.76341803,
,PATHWAY,,,,-117.2164692,32.76306931,
,PATHWAY,,,,-117.2166787,32.76246392,
,PATHWAY,,,,-117.2166617,32.76280512,
,PATHWAY,,,,-117.2156635,32.76349153,
,PATHWAY,,,,-117.2160332,32.76344824,
,PATHWAY,,,,-117.2153941,32.76351991,
,PATHWAY,,,,-117.215109,32.76359786,
,PATHWAY,,,,-117.2149354,32.76373931,
,PATHWAY,,,,-117.2148281,32.76403472,
,PATHWAY,,,,-117.2147547,32.76456999,
,PATHWAY,,,,-117.2147892,32.76430121,
,POSTTOP,,,,-117.2093164,32.79248146,
,PATHWAY,,,,-117.2148869,32.76474729,
,PATHWAY,,,,-117.2144664,32.76473019,
,PATHWAY,,,,-117.2145041,32.76501715,
,PATHWAY,,,,-117.2148391,32.76500494,
,PATHWAY,,,,-117.2141031,32.7650898,
,PATHWAY,,,,-117.2138122,32.76518293,
,PATHWAY,,,,-117.2134918,32.76525024,
,PATHWAY,,,,-117.2131914,32.76531378,
,BOLLARD,,,,-117.2126059,32.76545274,
,PATHWAY,,,,-117.2129292,32.76535687,
,BOLLARD,,,,-117.2124784,32.76550711,
,POSTTOP,,,,-117.2093058,32.79232111,
,SHOEBOX,,,,-117.2084389,32.78823271,
,TEARDROP,,,,-117.208624,32.78839844,
,SHOEBOX,,,,-117.2078969,32.78700186,
,SHOEBOX,,,,-117.2079364,32.7867863,
,SHOEBOX,,,,-117.2081738,32.7867288,
,SHOEBOX,,,,-117.208447,32.78672181,
,SHOEBOX,,,,-117.2087139,32.78670264,
,SHOEBOX,,,,-117.208962,32.78665867,
,SHOEBOX,,,,-117.2091911,32.78656284,
,SHOEBOX,,,,-117.2093641,32.78640387,
,SHOEBOX,,,,-117.2094657,32.78620078,
,SHOEBOX,,,,-117.2093988,32.78577441,
,SHOEBOX,,,,-117.2090635,32.78544633,
,SHOEBOX,,,,-117.2092472,32.78560305,
,SHOEBOX,,,,-117.2087257,32.78486266,
,SHOEBOX,,,,-117.1973756,32.77573679,
,FLoodLight,UNKNOWN,,,-117.2099637,32.7895676,
,BALLPARK LIGHTIING,,,,-117.1803803,32.81289145,
,BALLPARK LIGHTIING,,,,-117.1803228,32.81298212,
,FLoodLight,UNKNOWN,,,-117.2097746,32.78976828,
,FLoodLight,UNKNOWN,,,-117.209784,32.7897649,
,BALLPARK LIGHTIING,,,,-117.1803456,32.81274893,
,BALLPARK LIGHTIING,,,,-117.1801586,32.8130134,
,COBRA,,,,-117.1984053,32.80636767,
,COBRA,LPS,,,-117.1978938,32.80643729,
,COBRA,LPS,,,-117.1988391,32.80618531,
,COBRA,LPS,,,-117.1993661,32.80617121,
,BALLPARK LIGHTIING,,,,-117.2007231,32.80722106,
,SHOEBOX,,,,-117.2195655,32.76410806,
,SHOEBOX,,,,-117.2193764,32.76413513,
,SHOEBOX,,,,-117.2171766,32.76313131,
,SHOEBOX,,,,-117.219331,32.76382062,
,SHOEBOX,,,,-117.2182547,32.76226653,
,SHOEBOX,,,,-117.2181555,32.76239848,
,SHOEBOX,,,,-117.2178184,32.76210331,
,SHOEBOX,,,,-117.2180629,32.7625417,
,SHOEBOX,,,,-117.2179587,32.76267963,
,SHOEBOX,,,,-117.217871,32.76281543,
,SHOEBOX,,,,-117.2099297,32.79115209,
,SHOEBOX,,,,-117.2099147,32.79136428,
,SHOEBOX,,,,-117.2098356,32.79158366,
,SHOEBOX,,,,-117.2096752,32.79174551,
,BOLLARD,,,,-117.2117552,32.7658686,
,BOLLARD,,,,-117.2123133,32.76559208,
,SHOEBOX,,,,-117.2094869,32.79192893,
,BOLLARD,,,,-117.2118466,32.76583737,
,SHOEBOX,,,,-117.2093521,32.79210335,
,SHOEBOX,,,,-117.2092495,32.79228677,
,SHOEBOX,,,,-117.2092366,32.79250076,
,BOLLARD,,,,-117.2096892,32.7678642,
,SHOEBOX,,,,-117.2093286,32.79272554,
,BOLLARD,,,,-117.2097368,32.7677403,
,BOLLARD,,,,-117.2116463,32.76592307,
,SHOEBOX,,,,-117.2093115,32.79297189,
,BOLLARD,,,,-117.2098024,32.76756122,
,BOLLARD,,,,-117.2115268,32.76598217,
,SHOEBOX,,,,-117.2091126,32.79348046,
,BOLLARD,,,,-117.2114495,32.76605604,
,SHOEBOX,,,,-117.2090869,32.79392462,
,BOLLARD,,,,-117.211077,32.76626585,
,SHOEBOX,,,,-117.2091061,32.79369265,
,BOLLARD,,,,-117.2099329,32.76741342,
,BOLLARD,,,,-117.2108556,32.76644611,
,SHOEBOX,,,,-117.2090505,32.79415119,
,BOLLARD,,,,-117.2107783,32.76646975,
,SHOEBOX,,,,-117.2090783,32.79437237,
,BOLLARD,,,,-117.210708,32.7665318,
,SHOEBOX,,,,-117.209134,32.79458635,
,BOLLARD,,,,-117.2106728,32.7665909,
,BOLLARD,,,,-117.2105604,32.76667069,
,BOLLARD,,,,-117.210469,32.76674752,
,BOLLARD,,,,-117.2100163,32.76729452,
,BOLLARD,,,,-117.2103601,32.76688345,
